LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1314CAT1,T1314CAT2,T1314CAT3,T1314CAT4,T1314CAT5,T1314CAT1LA,T1314CAT2LA,T1314CAT3LA,T1314CAT4LA,T1314CAT5LA,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,T1718CAT1,T1718CAT2,T1718CAT3,T1718CAT4,T1718CAT5,T1718CAT1LA,T1718CAT2LA,T1718CAT3LA,T1718CAT4LA,T1718CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1314CAT1,PT1314CAT2,PT1314CAT3,PT1314CAT4,PT1314CAT5,PT1314CAT1LA,PT1314CAT2LA,PT1314CAT3LA,PT1314CAT4LA,PT1314CAT5LA,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PT1718CAT1,PT1718CAT2,PT1718CAT3,PT1718CAT4,PT1718CAT5,PT1718CAT1LA,PT1718CAT2LA,PT1718CAT3LA,PT1718CAT4LA,PT1718CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
815,121498,Non-London,Primary,54,7.4,Low,"7,156",129,"7,285","4,353",-265,720,525,629,277,210,92,296,56,16,190,"7,099","2,941",305,381,103,"4,854","3,018",164,355,80,"4,513",SUPP,210,401,87,"5,427","3,005",183,317,70,"4,729","3,182",273,466,78,"5,694","3,020",170,374,69,"4,798","3,674",90,537,126,"6,359","3,098",168,"6,076",443,126,"5,073",-265,629,92,"7,099","3,225",168,183,720,92,"2,132",-570,248,-11,"2,245",98%,2%,61%,-4%,10%,7%,9%,4%,3%,1%,4%,1%,0%,3%,SUPP,6%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,56%,5%,4%,6%,100%,NA,NA,NA,NA,NA,58%,1%,8%,2%,100%,NA,NA,NA,NA,NA,71%,-4%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-10%,1%,-1%,0%
815,121499,Non-London,Primary,182,7,Low,"4,416",85,"4,502","2,491",145,473,272,441,162,172,64,229,43,32,84,"4,608","2,994",165,390,73,"4,504","3,018",164,355,80,"4,513",SUPP,187,409,59,"4,692","3,005",183,317,70,"4,729","2,983",189,415,59,"4,815","3,020",170,374,69,"4,798","2,944",155,443,48,"4,497","3,098",168,"4,575",546,48,"2,964",145,441,64,"4,608","3,225",168,89,473,64,-30,-20,51,-9,104,98%,2%,54%,3%,10%,6%,10%,4%,4%,1%,5%,1%,1%,2%,SUPP,4%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,9%,1%,100%,NA,NA,NA,NA,NA,62%,4%,3%,5%,100%,NA,NA,NA,NA,NA,65%,3%,10%,1%,100%,NA,NA,NA,NA,NA,64%,3%,10%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,1%,-1%,0%
815,121500,Non-London,Primary,70,4.3,Low,"6,991",77,"7,068","3,626",263,676,495,775,253,258,169,651,50,39,52,"7,306","4,072",222,449,177,"6,307","3,018",164,355,80,"4,513",SUPP,226,597,176,"7,125","3,005",183,317,70,"4,729","3,936",363,718,149,"6,863","3,020",170,374,69,"4,798","4,405",282,688,122,"7,324","3,098",168,"6,927",651,122,"4,301",263,775,169,"7,306","3,225",168,126,676,169,229,41,326,-8,999,99%,1%,50%,4%,9%,7%,11%,3%,4%,2%,9%,1%,1%,1%,SUPP,4%,7%,3%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,2%,100%,NA,NA,NA,NA,NA,57%,5%,3%,8%,100%,NA,NA,NA,NA,NA,60%,4%,9%,2%,100%,NA,NA,NA,NA,NA,59%,4%,11%,2%,100%,NA,NA,NA,NA,NA,NA,0%,4%,-1%,0%
815,121501,Non-London,Primary,97,0,Low,"3,978",93,"4,071","2,357",94,543,312,305,166,132,66,212,33,14,59,"4,291","2,724",120,291,101,"4,012","3,018",164,355,80,"4,513",SUPP,90,305,81,"4,397","3,005",183,317,70,"4,729","3,001",119,305,58,"4,504","3,020",170,374,69,"4,798","3,193",112,329,67,"4,765","3,098",168,"4,430",560,67,"2,899",94,305,66,"4,291","3,225",168,114,543,66,175,-26,14,-35,279,98%,2%,55%,2%,13%,7%,7%,4%,3%,2%,5%,1%,0%,1%,SUPP,3%,7%,3%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP!,3%,4%,6%,100%,NA,NA,NA,NA,NA,67%,2%,7%,1%,100%,NA,NA,NA,NA,NA,68%,2%,7%,2%,100%,NA,NA,NA,NA,NA,NA,-1%,0%,-1%,0%
815,121502,Non-London,Primary,62,9.4,Low,"6,648",122,"6,771","2,040",653,"1,170",506,953,260,362,92,366,39,13,52,"6,507","3,403",117,644,85,"5,175","3,018",164,355,80,"4,513",SUPP,86,709,75,"5,438","3,005",183,317,70,"4,729",SUPP,121,748,66,"5,384","3,020",170,374,69,"4,798","2,887",399,740,68,"5,282","3,098",168,"5,409",875,68,"3,210",653,953,92,"6,507","3,225",168,383,"1,170",92,-193,536,309,7,"1,332",98%,2%,31%,10%,18%,8%,15%,4%,6%,1%,6%,1%,0%,1%,SUPP,2%,12%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,13%,1%,100%,NA,NA,NA,NA,NA,61%,2%,2%,5%,100%,NA,NA,NA,NA,NA,55%,8%,14%,1%,100%,NA,NA,NA,NA,NA,49%,10%,15%,1%,100%,NA,NA,NA,NA,NA,NA,8%,3%,-1%,0%
815,121503,Non-London,Primary,42,7.1,Low,"7,287",50,"7,336","3,559",51,"1,375",439,642,197,200,89,222,52,12,4,"6,841","5,349",145,537,80,"7,451","3,018",164,355,80,"4,513",SUPP,235,551,60,"7,620","3,005",183,317,70,"4,729","5,800",331,586,50,"8,193","3,020",170,374,69,"4,798",SUPP,277,607,92,"8,108","3,098",168,"7,738","1,922",92,"4,934",51,642,89,"6,841","3,225",168,48,"1,375",89,-415,-94,105,9,-610,99%,1%,52%,1%,20%,6%,9%,3%,3%,1%,3%,1%,0%,0%,SUPP,2%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,7%,1%,100%,NA,NA,NA,NA,NA,71%,4%,2%,4%,100%,NA,NA,NA,NA,NA,SUPP,3%,7%,1%,100%,NA,NA,NA,NA,NA,72%,1%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,2%,0%,0%
815,121504,Non-London,Primary,105,3.7,Low,"5,952",428,"6,381","2,710",186,932,769,424,153,244,0,440,64,44,197,"6,163","2,648",250,301,5,"4,370","3,018",164,355,80,"4,513","2,810",361,309,0,"4,935","3,005",183,317,70,"4,729","3,220",261,291,34,"5,154","3,020",170,374,69,"4,798","2,907",273,352,5,"4,844","3,098",168,"4,855",701,5,"3,642",186,424,0,"6,163","3,225",168,266,932,0,994,-64,123,-5,"1,793",93%,7%,44%,3%,15%,12%,7%,2%,4%,0%,7%,1%,1%,3%,SUPP,6%,7%,0%,100%,NA,NA,NA,NA,NA,57%,7%,6%,0%,100%,NA,NA,NA,NA,NA,62%,5%,2%,6%,100%,NA,NA,NA,NA,NA,60%,6%,7%,0%,100%,NA,NA,NA,NA,NA,59%,3%,7%,0%,100%,NA,NA,NA,NA,NA,NA,-3%,0%,0%,0%
815,121507,Non-London,Primary,73,6.3,Low,"6,560",74,"6,634","3,000",347,"1,125",477,444,258,250,109,254,42,60,317,"6,684","2,988",179,290,90,"4,520","3,018",164,355,80,"4,513",SUPP,212,316,100,"5,854","3,005",183,317,70,"4,729","3,567",274,372,76,"5,787","3,020",170,374,69,"4,798","3,169",102,338,78,"4,940","3,098",168,"4,785",821,78,"4,125",347,444,109,"6,684","3,225",168,46,"1,125",109,"1,137",168,154,19,"2,164",99%,1%,45%,5%,17%,7%,7%,4%,4%,2%,4%,1%,1%,5%,SUPP,4%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,5%,2%,100%,NA,NA,NA,NA,NA,61%,5%,2%,5%,100%,NA,NA,NA,NA,NA,64%,2%,7%,2%,100%,NA,NA,NA,NA,NA,62%,5%,7%,2%,100%,NA,NA,NA,NA,NA,NA,1%,1%,0%,0%
815,121508,Non-London,Primary,25,16,Low,"12,733",79,"12,811","6,582",252,"1,360",901,"2,332",484,232,144,440,154,76,143,"13,099","3,897",198,661,70,"6,151","3,018",164,355,80,"4,513",SUPP,215,744,82,"6,829","3,005",183,317,70,"4,729","5,916",212,984,65,"9,067","3,020",170,374,69,"4,798","5,687",222,"1,565",90,"9,855","3,098",168,"9,538","1,071",90,SUPP,252,"2,332",144,"13,099","3,225",168,64,"1,360",144,SUPP,54,"1,671",74,"6,948",99%,1%,50%,2%,10%,7%,18%,4%,2%,1%,3%,1%,1%,1%,SUPP,3%,11%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,11%,1%,100%,NA,NA,NA,NA,NA,65%,2%,4%,6%,100%,NA,NA,NA,NA,NA,58%,2%,16%,1%,100%,NA,NA,NA,NA,NA,SUPP,2%,18%,1%,100%,NA,NA,NA,NA,NA,SUPP,-1%,7%,0%,0%
815,121510,Non-London,Primary,38,2.6,Low,"6,407",211,"6,618","3,291",225,284,692,614,314,175,130,614,65,55,89,"6,547","5,524",590,928,218,"9,606","3,018",164,355,80,"4,513",SUPP,575,520,142,"7,370","3,005",183,317,70,"4,729",SUPP,"1,266",638,129,"8,347","3,020",170,374,69,"4,798","4,673",299,672,139,"8,111","3,098",168,"8,143",404,139,"3,575",225,614,130,"6,547","3,225",168,370,284,130,"-1,949",-365,-314,-88,"-3,059",97%,3%,50%,3%,4%,11%,9%,5%,3%,2%,9%,1%,1%,1%,SUPP,6%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP,8%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP!,15%,4%,10%,100%,NA,NA,NA,NA,NA,58%,4%,8%,2%,100%,NA,NA,NA,NA,NA,55%,3%,9%,2%,100%,NA,NA,NA,NA,NA,NA,-3%,-1%,0%,0%
815,121513,Non-London,Primary,73,2.7,Low,"8,768",208,"8,976","4,936",286,941,608,946,234,242,91,614,123,16,190,"9,228","3,063",122,559,104,"5,013","3,018",164,355,80,"4,513",SUPP,170,509,66,"4,617","3,005",183,317,70,"4,729","2,720",175,521,53,"4,516","3,020",170,374,69,"4,798","5,024",173,854,79,"8,149","3,098",168,"7,963",884,79,"5,878",286,946,91,"9,228","3,225",168,149,941,91,"2,815",164,387,-13,"4,215",98%,2%,53%,3%,10%,7%,10%,3%,3%,1%,7%,1%,0%,2%,SUPP,2%,11%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,11%,1%,100%,NA,NA,NA,NA,NA,60%,4%,4%,5%,100%,NA,NA,NA,NA,NA,62%,2%,10%,1%,100%,NA,NA,NA,NA,NA,64%,3%,10%,1%,100%,NA,NA,NA,NA,NA,NA,1%,-1%,-1%,0%
815,121514,Non-London,Primary,82,2.4,Low,"4,805",363,"5,168","1,996",292,768,424,592,271,216,87,495,65,16,62,"5,285","3,357",192,506,91,"5,381","3,018",164,355,80,"4,513",SUPP,227,582,86,"5,221","3,005",183,317,70,"4,729",SUPP,69,600,73,"5,013","3,020",170,374,69,"4,798","2,974",149,658,69,"5,176","3,098",168,"5,106",751,69,"2,764",292,592,87,"5,285","3,225",168,354,768,87,-593,100,86,-4,-96,93%,7%,38%,6%,15%,8%,11%,5%,4%,2%,9%,1%,0%,1%,SUPP,4%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,11%,2%,100%,NA,NA,NA,NA,NA,58%,1%,4%,7%,100%,NA,NA,NA,NA,NA,57%,3%,13%,1%,100%,NA,NA,NA,NA,NA,52%,6%,11%,2%,100%,NA,NA,NA,NA,NA,NA,2%,2%,0%,0%
815,121515,Non-London,Primary,44,8.2,Low,"6,849",255,"7,104","4,451",62,"1,130",506,692,225,271,102,348,114,41,-89,"7,853","4,277",298,531,108,"6,827","3,652",194,418,109,"5,408",SUPP,207,581,104,"7,284","3,478",209,426,98,"5,541","3,953",158,444,92,"5,959","3,020",170,374,69,"4,798","4,204",110,451,75,"5,934","3,098",168,"5,838",814,75,"5,581",62,692,102,"7,853","3,225",168,85,"1,130",102,"1,304",-236,161,-6,"1,026",96%,4%,57%,1%,14%,6%,9%,3%,3%,1%,4%,1%,1%,-1%,SUPP,4%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,1%,100%,NA,NA,NA,NA,NA,66%,3%,3%,5%,100%,NA,NA,NA,NA,NA,71%,2%,8%,1%,100%,NA,NA,NA,NA,NA,71%,1%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-3%,1%,-1%,0%
815,121516,Non-London,Primary,93,6.5,Low,"4,887",142,"5,028","2,378",129,874,262,368,228,272,67,354,62,28,92,"5,115","2,803",179,375,81,"4,514","3,018",164,355,80,"4,513",SUPP,60,399,99,"6,084","3,005",183,317,70,"4,729","2,770",115,371,61,"4,233","3,020",170,374,69,"4,798","3,118",148,364,64,"4,851","3,098",168,"4,925",650,64,"3,252",129,368,67,"5,115","3,225",168,42,874,67,449,-50,-7,-14,601,97%,3%,46%,3%,17%,5%,7%,4%,5%,1%,7%,1%,1%,2%,SUPP,4%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,1%,7%,2%,100%,NA,NA,NA,NA,NA,65%,3%,4%,4%,100%,NA,NA,NA,NA,NA,64%,3%,8%,1%,100%,NA,NA,NA,NA,NA,64%,3%,7%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,-1%,-1%,0%
815,121517,Non-London,Primary,35,8.6,Low,"6,202",334,"6,535","3,035",243,524,870,917,300,258,241,350,233,89,141,"7,201","3,449",129,677,146,"5,814","3,018",164,355,80,"4,513",SUPP,339,795,163,"6,788","3,005",183,317,70,"4,729","3,514",236,882,174,"6,797","3,020",170,374,69,"4,798","3,196",461,909,185,"6,719","3,098",168,"6,347",470,185,"3,559",243,917,241,"7,201","3,225",168,294,524,241,110,114,240,95,"1,387",95%,5%,42%,3%,7%,12%,13%,4%,4%,3%,5%,3%,1%,2%,SUPP,2%,12%,3%,100%,NA,NA,NA,NA,NA,SUPP,5%,12%,2%,100%,NA,NA,NA,NA,NA,52%,3%,3%,4%,100%,NA,NA,NA,NA,NA,48%,7%,14%,3%,100%,NA,NA,NA,NA,NA,49%,3%,13%,3%,100%,NA,NA,NA,NA,NA,NA,1%,1%,0%,0%
815,121518,Non-London,Primary,73,2.7,Low,"4,858",76,"4,934","2,595",108,631,419,506,197,190,158,266,46,11,60,"5,186","3,066",215,354,136,"4,783","3,018",164,355,80,"4,513","2,751",184,359,119,"4,412","3,005",183,317,70,"4,729","3,066",71,440,111,"4,873","3,020",170,374,69,"4,798","2,838",108,460,98,"4,685","3,098",168,"4,564",356,98,"3,226",108,506,158,"5,186","3,225",168,109,631,158,160,-107,152,22,403,98%,2%,50%,2%,12%,8%,10%,4%,4%,3%,5%,1%,0%,1%,SUPP,4%,7%,3%,100%,NA,NA,NA,NA,NA,62%,4%,8%,3%,100%,NA,NA,NA,NA,NA,63%,1%,3%,6%,100%,NA,NA,NA,NA,NA,61%,2%,10%,2%,100%,NA,NA,NA,NA,NA,62%,2%,10%,3%,100%,NA,NA,NA,NA,NA,NA,-2%,3%,0%,0%
815,121520,Non-London,Primary,179,7.1,Low,"3,749",173,"3,922","2,281",96,562,285,385,127,83,52,214,43,8,-23,"4,112","2,260",132,257,63,"3,482","3,018",164,355,80,"4,513","2,436",105,310,50,"3,876","3,005",183,317,70,"4,729","2,453",53,315,40,"3,965","3,020",170,374,69,"4,798","2,549",94,298,40,"3,925","3,098",168,"3,853",444,40,"2,843",96,385,52,"4,112","3,225",168,199,562,52,583,-36,128,-11,630,96%,4%,55%,2%,14%,7%,9%,3%,2%,1%,5%,1%,0%,-1%,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,63%,3%,8%,1%,100%,NA,NA,NA,NA,NA,62%,1%,2%,5%,100%,NA,NA,NA,NA,NA,65%,2%,8%,1%,100%,NA,NA,NA,NA,NA,69%,2%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,2%,-1%,0%
815,121521,Non-London,Primary,30,13.3,Low,"14,458",11,"14,469","6,189",444,"2,165","1,300","2,109",564,434,244,"1,162",124,132,124,"14,992","5,847",396,676,136,"9,503","3,018",164,355,80,"4,513",SUPP,468,684,155,"8,657","3,005",183,317,70,"4,729",SUPP,343,964,163,"7,924","3,020",170,374,69,"4,798",SUPP,242,"1,230",144,"8,515","3,098",168,"8,215","1,051",144,SUPP,444,"2,109",244,"14,992","3,225",168,143,"2,165",244,SUPP,48,"1,433",108,"5,489",100%,0%,41%,3%,14%,9%,14%,4%,3%,2%,8%,1%,1%,1%,SUPP,4%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,5%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP!,4%,4%,5%,100%,NA,NA,NA,NA,NA,SUPP,3%,14%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,14%,2%,100%,NA,NA,NA,NA,NA,SUPP,-1%,7%,1%,0%
815,121524,Non-London,Primary,42,0,Low,"6,598",240,"6,838","3,641",236,776,515,637,277,233,144,316,159,34,127,"7,096","3,287",326,496,111,"5,259","3,018",164,355,80,"4,513",SUPP,239,549,121,"6,853","3,005",183,317,70,"4,729","4,294",233,464,74,"6,422","3,020",170,374,69,"4,798","4,139",87,494,96,"6,414","3,098",168,"6,025",725,96,"4,418",236,637,144,"7,096","3,225",168,300,776,144,"1,131",-90,141,33,"1,837",96%,4%,51%,3%,11%,7%,9%,4%,3%,2%,4%,2%,0%,2%,SUPP,6%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,2%,100%,NA,NA,NA,NA,NA,67%,4%,3%,4%,100%,NA,NA,NA,NA,NA,65%,1%,8%,2%,100%,NA,NA,NA,NA,NA,62%,3%,9%,2%,100%,NA,NA,NA,NA,NA,NA,-3%,0%,0%,0%
815,121526,Non-London,Primary,45,15.6,Low,"6,262",48,"6,310","2,882",329,"1,301",496,628,186,177,82,395,144,56,124,"6,801","3,879",479,551,92,"6,777","3,018",164,355,80,"4,513",SUPP,551,691,90,"8,440","3,005",183,317,70,"4,729","4,177",181,695,76,"6,925","3,020",170,374,69,"4,798",SUPP,266,678,78,"7,269","3,098",168,"7,233","1,505",78,SUPP,329,628,82,"6,801","3,225",168,124,"1,301",82,SUPP,-150,77,-10,24,99%,1%,42%,5%,19%,7%,9%,3%,3%,1%,6%,2%,1%,2%,SUPP,7%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,7%,8%,1%,100%,NA,NA,NA,NA,NA,60%,3%,3%,6%,100%,NA,NA,NA,NA,NA,SUPP,4%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,5%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,-2%,1%,0%,0%
815,121528,Non-London,Primary,80,5,Low,"4,661",200,"4,861","2,756",78,545,287,352,252,152,88,339,47,23,74,"4,993","2,912",28,255,71,"3,812","3,018",164,355,80,"4,513",SUPP,259,260,63,"4,429","3,005",183,317,70,"4,729",SUPP,142,295,74,"4,815","3,020",170,374,69,"4,798","3,574",84,325,39,"4,875","3,098",168,"4,728",609,39,"3,301",78,352,88,"4,993","3,225",168,40,545,88,389,50,97,17,"1,181",96%,4%,55%,2%,11%,6%,7%,5%,3%,2%,7%,1%,0%,1%,SUPP,1%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,6%,6%,1%,100%,NA,NA,NA,NA,NA,68%,3%,6%,4%,100%,NA,NA,NA,NA,NA,73%,2%,7%,1%,100%,NA,NA,NA,NA,NA,66%,2%,7%,2%,100%,NA,NA,NA,NA,NA,NA,1%,0%,0%,0%
815,121529,Non-London,Primary,107,1.9,Low,"4,770",129,"4,899","2,291",131,793,274,447,174,145,77,347,52,29,92,"4,851","2,246",651,338,80,"4,242","3,018",164,355,80,"4,513",SUPP,307,392,100,"4,712","3,005",183,317,70,"4,729","2,571",125,361,63,"4,159","3,020",170,374,69,"4,798","2,846",117,390,72,"4,542","3,098",168,"4,623",824,72,"3,084",131,447,77,"4,851","3,225",168,193,793,77,838,-520,109,-3,609,97%,3%,47%,3%,16%,6%,9%,4%,3%,2%,7%,1%,1%,2%,SUPP,15%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,7%,8%,2%,100%,NA,NA,NA,NA,NA,62%,3%,4%,6%,100%,NA,NA,NA,NA,NA,63%,3%,9%,2%,100%,NA,NA,NA,NA,NA,64%,3%,9%,2%,100%,NA,NA,NA,NA,NA,NA,-12%,1%,0%,0%
815,121532,Non-London,Primary,142,0,Low,"4,051",116,"4,167","2,384",116,486,249,317,123,113,40,277,22,28,107,"4,263","2,926",121,237,46,"4,127","3,018",164,355,80,"4,513",SUPP,77,264,50,"4,305","3,005",183,317,70,"4,729","2,979",138,277,41,"4,407","3,020",170,374,69,"4,798","3,172",76,352,40,"4,536","3,098",168,"4,221",540,40,"2,870",116,317,40,"4,263","3,225",168,128,486,40,-56,-5,80,-6,136,97%,3%,56%,3%,11%,6%,7%,3%,3%,1%,6%,1%,1%,3%,SUPP,3%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,2%,6%,1%,100%,NA,NA,NA,NA,NA,68%,3%,3%,5%,100%,NA,NA,NA,NA,NA,70%,2%,8%,1%,100%,NA,NA,NA,NA,NA,67%,3%,7%,1%,100%,NA,NA,NA,NA,NA,NA,0%,1%,0%,0%
815,121534,Non-London,Primary,120,3.3,Low,"4,585",138,"4,722","2,293",8,729,287,599,190,157,71,235,68,11,136,"4,783","3,122",117,436,109,"4,613","3,018",164,355,80,"4,513","3,324",19,445,82,"4,829","3,005",183,317,70,"4,729","2,545",12,432,55,"3,872","3,020",170,374,69,"4,798","2,714",18,501,78,"4,378","3,098",168,"4,617",714,78,"3,021",8,599,71,"4,783","3,225",168,92,729,71,-101,-109,163,-38,170,97%,3%,48%,0%,15%,6%,13%,4%,3%,1%,5%,1%,0%,3%,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,69%,0%,9%,2%,100%,NA,NA,NA,NA,NA,66%,0%,5%,4%,100%,NA,NA,NA,NA,NA,62%,0%,11%,2%,100%,NA,NA,NA,NA,NA,63%,0%,13%,1%,100%,NA,NA,NA,NA,NA,NA,-3%,4%,-1%,0%
815,121538,Non-London,Primary,67,7.5,Low,"5,677",92,"5,769","2,711",183,935,391,547,182,227,58,332,85,37,-838,"4,850","3,785",474,505,74,"6,041","3,018",164,355,80,"4,513",SUPP,518,450,54,"5,475","3,005",183,317,70,"4,729","3,408",235,456,41,"5,478","3,020",170,374,69,"4,798",SUPP,161,464,50,"6,020","3,098",168,"6,024",907,50,"3,645",183,547,58,"4,850","3,225",168,102,935,58,-140,-291,42,-16,"-1,191",98%,2%,56%,4%,19%,8%,11%,4%,5%,1%,7%,2%,1%,-17%,SUPP,8%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,9%,8%,1%,100%,NA,NA,NA,NA,NA,62%,4%,3%,6%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,1%,100%,NA,NA,NA,NA,NA,75%,4%,11%,1%,100%,NA,NA,NA,NA,NA,NA,-4%,3%,0%,0%
815,121539,Non-London,Primary,38,34.2,Medium,"8,004",153,"8,157","3,270",291,"1,387",413,670,300,174,129,474,112,74,136,"7,429","5,448",114,649,182,"7,725","3,599",241,447,153,"6,323",SUPP,129,619,98,"6,774","3,478",209,426,98,"5,541","5,461",129,702,98,"7,604","3,471",181,455,90,"5,585","5,017",339,701,90,"7,543","3,624",164,"7,909","1,435",90,"4,657",291,670,129,"7,429","3,669",257,131,"1,387",129,-791,177,21,-53,-296,98%,2%,44%,4%,19%,6%,9%,4%,2%,2%,6%,2%,1%,2%,SUPP,1%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,9%,1%,100%,NA,NA,NA,NA,NA,72%,2%,3%,5%,100%,NA,NA,NA,NA,NA,67%,4%,9%,1%,100%,NA,NA,NA,NA,NA,63%,4%,9%,2%,100%,NA,NA,NA,NA,NA,NA,3%,1%,0%,0%
815,121540,Non-London,Primary,37,7.7,Low,"7,944",0,"7,944","4,268",475,448,603,701,302,245,179,404,126,33,102,"7,885","4,304",220,576,124,"6,475","3,018",164,355,80,"4,513",SUPP,174,516,126,"5,974","3,478",209,426,98,"5,541","4,009",241,591,113,"6,467","3,020",170,374,69,"4,798","3,926",273,609,100,"6,162","3,098",168,"6,079",600,100,"4,716",475,701,179,"7,885","3,225",168,26,448,179,412,255,125,55,"1,410",100%,0%,54%,6%,6%,8%,9%,4%,3%,2%,5%,2%,0%,1%,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,62%,4%,3%,6%,100%,NA,NA,NA,NA,NA,64%,4%,10%,2%,100%,NA,NA,NA,NA,NA,60%,6%,9%,2%,100%,NA,NA,NA,NA,NA,NA,3%,0%,0%,0%
815,121541,Non-London,Primary,71,12.7,Low,"5,074",12,"5,086","2,788",-32,725,286,319,187,139,98,253,67,43,41,"4,913","3,869",-46,514,148,"5,550","3,018",164,355,80,"4,513",SUPP,42,502,140,"6,052","3,005",183,317,70,"4,729","3,423",30,411,102,"4,993","3,020",170,374,69,"4,798","3,984",77,427,63,"5,691","3,098",168,"5,904",815,63,"3,512",-32,319,98,"4,913","3,225",168,39,725,98,-357,14,-195,-50,-637,100%,0%,57%,-1%,15%,6%,6%,4%,3%,2%,5%,1%,1%,1%,SUPP,-1%,9%,3%,100%,NA,NA,NA,NA,NA,SUPP,1%,8%,2%,100%,NA,NA,NA,NA,NA,69%,1%,3%,7%,100%,NA,NA,NA,NA,NA,70%,1%,7%,1%,100%,NA,NA,NA,NA,NA,71%,-1%,6%,2%,100%,NA,NA,NA,NA,NA,NA,0%,-3%,-1%,0%
