LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,T1718CAT1,T1718CAT2,T1718CAT3,T1718CAT4,T1718CAT5,T1718CAT1LA,T1718CAT2LA,T1718CAT3LA,T1718CAT4LA,T1718CAT5LA,T1819CAT1,T1819CAT2,T1819CAT3,T1819CAT4,T1819CAT5,T1819CAT1LA,T1819CAT2LA,T1819CAT3LA,T1819CAT4LA,T1819CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PT1718CAT1,PT1718CAT2,PT1718CAT3,PT1718CAT4,PT1718CAT5,PT1718CAT1LA,PT1718CAT2LA,PT1718CAT3LA,PT1718CAT4LA,PT1718CAT5LA,PT1819CAT1,PT1819CAT2,PT1819CAT3,PT1819CAT4,PT1819CAT5,PT1819CAT1LA,PT1819CAT2LA,PT1819CAT3LA,PT1819CAT4LA,PT1819CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
815,121369,Non-London,Primary,153,5,Low,"4,404",147,"4,552","2,670",70,702,235,309,158,150,46,244,31,6,78,"4,700",SUPP,117,219,29,"3,740","3,005",183,317,70,"4,729",SUPP,116,221,34,"3,948","3,020",170,374,69,"4,798",2909,114,228,20,4098,"3,098",168,4114,637,20,"3,245",42,320,46,"4,477","3,225",168,424,75,"5,148","3,372",70,309,46,"4,700","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,3%,57%,2%,15%,5%,7%,4%,3%,1%,5%,1%,0%,2%,SUPP,3%,6%,1%,100%,NA,NA,NA,NA,NA,70%,3%,3%,5%,100%,NA,NA,NA,NA,NA,71%,3%,6%,0%,100%,NA,NA,NA,NA,NA,72%,1%,7%,1%,100%,NA,NA,NA,NA,NA,72%,1%,7%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,1%,0%,0%
815,121370,Non-London,Primary,175,6,Low,"3,903",144,"4,046","2,297",158,570,249,276,168,107,51,301,52,12,91,"4,334","2,554",200,233,41,"3,817","3,005",183,317,70,"4,729","2,809",144,235,31,"4,105","3,020",170,374,69,"4,798",2955,175,163,51,4410,"3,098",168,4322,653,51,"3,034",203,274,68,"4,624","3,225",168,424,75,"5,148","2,867",158,276,51,"4,334","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,4%,53%,4%,13%,6%,7%,4%,3%,1%,7%,1%,0%,2%,67%,5%,6%,1%,100%,NA,NA,NA,NA,NA,69%,4%,3%,6%,100%,NA,NA,NA,NA,NA,67%,4%,4%,1%,100%,NA,NA,NA,NA,NA,66%,4%,6%,1%,100%,NA,NA,NA,NA,NA,66%,4%,6%,1%,100%,NA,NA,NA,NA,NA,-1%,-1%,0%,0%,0%
815,121371,Non-London,Primary,80,5,Low,"5,262",158,"5,420","2,494",146,804,279,574,249,184,87,339,62,12,112,"5,345",SUPP,561,529,96,"5,871","3,005",183,317,70,"4,729","3,907",199,578,84,"6,075","3,020",170,374,69,"4,798",NA,574,539,103,6202,"3,098",168,5637,813,103,"2,964",106,444,87,"4,934","3,225",168,424,75,"5,148","3,298",146,574,87,"5,345","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,3%,47%,3%,15%,5%,11%,5%,3%,2%,6%,1%,0%,2%,SUPP,10%,9%,2%,100%,NA,NA,NA,NA,NA,65%,3%,4%,5%,100%,NA,NA,NA,NA,NA,NA,9%,9%,2%,100%,NA,NA,NA,NA,NA,60%,2%,9%,2%,100%,NA,NA,NA,NA,NA,62%,3%,11%,2%,100%,NA,NA,NA,NA,NA,NA,-7%,2%,0%,0%
815,121372,Non-London,Primary,208,20,Low,"4,108",81,"4,188","2,003",65,877,277,310,218,137,74,195,37,38,85,"4,315","2,607",59,232,64,"3,757","3,005",183,317,70,"4,729","2,732",18,253,73,"3,881","3,020",170,374,69,"4,798",3154,35,277,72,4458,"3,098",168,4104,798,72,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"2,880",65,310,74,"4,315","3,256",160,450,77,"5,358",NA,25,3,NA,503,98%,2%,46%,2%,20%,7%,7%,5%,3%,2%,5%,1%,1%,2%,69%,2%,6%,2%,100%,NA,NA,NA,NA,NA,70%,0%,4%,3%,100%,NA,NA,NA,NA,NA,71%,1%,6%,2%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,67%,2%,7%,2%,100%,NA,NA,NA,NA,NA,-2%,0%,1%,0%,0%
815,121373,Non-London,Primary,60,10,Low,"5,889",205,"6,094","3,154",278,734,367,494,274,228,71,456,58,102,22,"6,239",SUPP,121,349,SUPP,"4,296","3,005",183,317,70,"4,729",SUPP,288,292,51,"4,509","3,020",170,374,69,"4,798",2672,279,364,50,4576,"3,098",168,4919,416,50,"3,206",313,410,71,"5,332","3,225",168,424,75,"5,148","3,888",278,494,71,"6,239","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,3%,51%,5%,12%,6%,8%,5%,4%,1%,8%,1%,2%,0%,SUPP,3%,8%,SUPP,100%,NA,NA,NA,NA,NA,SUPP,6%,3%,7%,100%,NA,NA,NA,NA,NA,58%,6%,8%,1%,100%,NA,NA,NA,NA,NA,60%,6%,8%,1%,100%,NA,NA,NA,NA,NA,62%,4%,8%,1%,100%,NA,NA,NA,NA,NA,NA,1%,0%,NA,0%
815,121377,Non-London,Primary,221,5,Low,"4,284",123,"4,408","1,918",361,699,300,262,157,114,74,185,22,9,131,"4,234","2,691",148,239,179,"4,165","3,005",183,317,70,"4,729","2,689",203,237,-72,"3,949","3,020",170,374,69,"4,798",3045,332,289,75,4719,"3,098",168,4257,722,75,"2,595",313,271,68,"4,125","3,225",168,424,75,"5,148","2,617",361,262,74,"4,234","3,256",160,450,77,"5,358",473,115,17,-21,367,97%,3%,45%,8%,17%,7%,6%,4%,3%,2%,4%,1%,0%,3%,65%,4%,6%,4%,100%,NA,NA,NA,NA,NA,68%,5%,4%,3%,100%,NA,NA,NA,NA,NA,65%,7%,6%,2%,100%,NA,NA,NA,NA,NA,63%,8%,7%,2%,100%,NA,NA,NA,NA,NA,62%,9%,6%,2%,100%,NA,NA,NA,NA,NA,-3%,5%,0%,-2%,0%
815,121380,Non-London,Primary,125,20,Low,"5,767",255,"6,022","2,388",130,"1,160",453,408,241,204,111,444,28,25,283,"5,874","3,191",188,415,56,"4,945","3,005",183,317,70,"4,729","3,587",93,403,112,"5,295","3,020",170,374,69,"4,798",3359,99,378,97,5113,"3,098",168,5076,1197,97,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"3,548",130,408,111,"5,874","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,96%,4%,41%,2%,20%,8%,7%,4%,3%,2%,7%,1%,0%,5%,65%,4%,8%,1%,100%,NA,NA,NA,NA,NA,67%,2%,3%,7%,100%,NA,NA,NA,NA,NA,66%,2%,7%,2%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,60%,2%,7%,2%,100%,NA,NA,NA,NA,NA,-5%,-2%,-1%,1%,0%
815,121382,Non-London,Primary,159,13,Low,"5,071",232,"5,303","2,337",175,817,550,426,180,318,98,258,43,43,122,"5,367","2,678",109,290,98,"4,343","3,005",183,317,70,"4,729","3,040",101,318,88,"4,650","3,020",170,374,69,"4,798",2727,167,310,78,4395,"3,098",168,4301,651,78,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"3,154",175,426,98,"5,367","3,256",160,450,77,"5,358",NA,154,-105,NA,779,96%,4%,44%,3%,15%,10%,8%,3%,6%,2%,5%,1%,1%,2%,62%,3%,7%,2%,100%,NA,NA,NA,NA,NA,66%,2%,3%,4%,100%,NA,NA,NA,NA,NA,62%,4%,7%,2%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,59%,3%,8%,2%,100%,NA,NA,NA,NA,NA,-3%,0%,1%,0%,0%
815,121383,Non-London,Primary,136,10,Low,"4,460",158,"4,618","2,219",167,734,297,425,187,77,74,242,71,42,77,"4,611","2,481",140,336,83,"3,809","3,005",183,317,70,"4,729","2,531",189,372,69,"3,940","3,020",170,374,69,"4,798",NA,178,385,68,4293,"3,098",168,4233,625,68,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"2,953",167,425,74,"4,611","3,256",160,450,77,"5,358",387,44,91,2,451,97%,3%,48%,4%,16%,6%,9%,4%,2%,2%,5%,2%,1%,2%,65%,4%,9%,2%,100%,NA,NA,NA,NA,NA,65%,5%,0%,8%,100%,NA,NA,NA,NA,NA,NA,4%,9%,2%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,64%,4%,9%,2%,100%,NA,NA,NA,NA,NA,-1%,0%,0%,0%,0%
815,121385,Non-London,Primary,48,17,Low,"7,035",423,"7,459","3,377",172,966,428,784,313,171,105,796,85,36,48,"7,282",SUPP,222,635,82,"6,069","3,005",183,317,70,"4,729","3,824",215,686,71,"5,994","3,020",170,374,69,"4,798",4034,207,762,84,6679,"3,098",168,6740,863,84,"3,884",184,744,77,"6,731","3,225",168,424,75,"5,148","4,343",172,784,105,"7,282","3,256",160,450,77,"5,358",-366,96,-27,8,-220,94%,6%,46%,2%,13%,6%,11%,4%,2%,1%,11%,1%,1%,1%,SUPP,4%,10%,1%,100%,NA,NA,NA,NA,NA,64%,4%,3%,5%,100%,NA,NA,NA,NA,NA,60%,3%,11%,1%,100%,NA,NA,NA,NA,NA,58%,3%,11%,1%,100%,NA,NA,NA,NA,NA,60%,2%,11%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,1%,0%,0%
815,121386,Non-London,Primary,155,17,Low,"4,717",47,"4,764","2,074",179,682,351,455,181,167,76,165,46,32,94,"4,502",SUPP,136,354,69,"3,877","3,005",183,317,70,"4,729","2,524",107,320,53,"3,840","3,020",170,374,69,"4,798",2532,229,309,53,4049,"3,098",168,4271,605,53,"2,767",176,424,71,"4,434","3,225",168,424,75,"5,148","2,756",179,455,76,"4,502","3,256",160,450,77,"5,358",-379,27,-136,-11,-352,99%,1%,46%,4%,15%,7%,10%,4%,4%,2%,4%,1%,1%,2%,SUPP,4%,9%,2%,100%,NA,NA,NA,NA,NA,66%,3%,3%,4%,100%,NA,NA,NA,NA,NA,63%,6%,8%,1%,100%,NA,NA,NA,NA,NA,62%,4%,10%,2%,100%,NA,NA,NA,NA,NA,61%,4%,10%,2%,100%,NA,NA,NA,NA,NA,NA,0%,1%,0%,0%
815,121387,Non-London,Primary,143,4,Low,"4,169",97,"4,266","2,127",357,494,267,334,159,127,60,241,59,15,52,"4,292","2,653",277,258,58,"3,995","3,005",183,317,70,"4,729",SUPP,120,303,71,"3,900","3,020",170,374,69,"4,798",2583,102,263,67,3949,"3,098",168,4276,551,67,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"2,621",357,334,60,"4,292","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,98%,2%,50%,8%,12%,6%,8%,4%,3%,1%,6%,1%,0%,1%,66%,7%,6%,1%,100%,NA,NA,NA,NA,NA,67%,3%,4%,7%,100%,NA,NA,NA,NA,NA,65%,3%,7%,2%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,61%,8%,8%,1%,100%,NA,NA,NA,NA,NA,-5%,1%,2%,0%,0%
815,121388,Non-London,Primary,139,8,Low,"4,406",126,"4,533","2,306",123,672,229,277,219,70,66,259,69,81,63,"4,434",SUPP,51,281,70,"4,142","3,005",183,317,70,"4,729","2,645",165,266,55,"3,735","3,020",170,374,69,"4,798",3101,166,330,59,4571,"3,098",168,4571,728,59,"3,157",184,355,67,"4,749","3,225",168,424,75,"5,148","2,978",123,277,66,"4,434","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,3%,52%,3%,15%,5%,6%,5%,2%,2%,6%,2%,2%,1%,SUPP,1%,7%,2%,100%,NA,NA,NA,NA,NA,71%,4%,-1%,3%,100%,NA,NA,NA,NA,NA,68%,4%,7%,1%,100%,NA,NA,NA,NA,NA,66%,4%,7%,1%,100%,NA,NA,NA,NA,NA,67%,3%,6%,1%,100%,NA,NA,NA,NA,NA,NA,2%,-1%,-1%,0%
815,121390,Non-London,Primary,64,6,Low,"6,119",261,"6,380","2,843",118,996,427,580,241,208,69,654,34,44,-58,"6,156","3,426",285,522,80,"5,950","3,005",183,317,70,"4,729","3,416",272,517,62,"5,849","3,020",170,374,69,"4,798",3993,191,617,81,6446,"3,098",168,6456,851,81,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"3,839",118,580,69,"6,156","3,256",160,450,77,"5,358",NA,-33,22,4,884,96%,4%,46%,2%,16%,7%,9%,4%,3%,1%,10%,1%,1%,-1%,58%,5%,9%,1%,100%,NA,NA,NA,NA,NA,58%,5%,3%,12%,100%,NA,NA,NA,NA,NA,62%,3%,10%,1%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,62%,2%,9%,1%,100%,NA,NA,NA,NA,NA,4%,-3%,0%,0%,0%
815,121391,Non-London,Primary,75,4,Low,"5,309",328,"5,637","2,060",274,"1,313",298,486,257,495,71,175,117,106,23,"5,673",SUPP,345,459,110,"6,903","3,005",183,317,70,"4,729","4,166",240,442,89,"6,683","3,020",170,374,69,"4,798",3651,761,707,97,7371,"3,098",168,6839,530,97,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"3,373",274,486,71,"5,673","3,256",160,450,77,"5,358",438,-44,-13,6,354,94%,6%,36%,5%,23%,5%,9%,5%,9%,1%,3%,2%,2%,0%,SUPP,5%,7%,2%,100%,NA,NA,NA,NA,NA,63%,4%,3%,6%,100%,NA,NA,NA,NA,NA,50%,10%,10%,1%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,59%,5%,9%,1%,100%,NA,NA,NA,NA,NA,NA,0%,2%,-1%,0%
815,121392,Non-London,Primary,70,11,Low,"5,589",52,"5,641","2,438",306,920,560,548,266,198,86,222,70,13,158,"5,785",SUPP,81,411,81,"4,539","3,478",209,426,98,"5,541","2,931",382,421,94,"5,273","3,020",170,374,69,"4,798",3384,384,479,75,5572,"3,098",168,5276,919,75,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"3,358",306,548,86,"5,785","3,256",160,450,77,"5,358",NA,-62,119,3,-53,99%,1%,42%,5%,16%,10%,10%,5%,4%,2%,4%,1%,0%,3%,SUPP,2%,9%,2%,100%,NA,NA,NA,NA,NA,56%,7%,3%,6%,100%,NA,NA,NA,NA,NA,61%,7%,9%,1%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,58%,5%,9%,1%,100%,NA,NA,NA,NA,NA,NA,3%,0%,-1%,0%
815,121393,Non-London,Primary,62,2,Low,"6,383",222,"6,605","3,703",134,824,457,641,173,197,86,302,35,37,121,"6,709","3,191",114,512,70,"5,467","3,005",183,317,70,"4,729",SUPP,156,447,73,"5,076","3,020",170,374,69,"4,798",NA,148,545,61,5538,"3,098",168,5050,524,61,NA ,53,606,106,"6,664","3,225",168,424,75,"5,148",NA,134,641,86,"6,709","3,256",160,450,77,"5,358",518,-32,314,19,777,97%,3%,NA,2%,NA,7%,10%,3%,3%,1%,5%,1%,1%,2%,58%,2%,9%,1%,100%,NA,NA,NA,NA,NA,59%,3%,3%,9%,100%,NA,NA,NA,NA,NA,NA,3%,10%,1%,100%,NA,NA,NA,NA,NA,NA,1%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,0%,1%,0%,0%
815,121395,Non-London,Primary,313,15,Low,"5,525",122,"5,647","2,187",252,"1,186",354,399,184,918,63,219,19,89,57,"5,929","2,772",250,250,60,"4,673","3,005",183,317,70,"4,729","2,909",170,274,52,"4,899","3,020",170,374,69,"4,798",3270,133,330,46,5594,"3,098",168,5309,967,46,"3,337",229,355,56,"6,115","3,225",168,424,75,"5,148","3,373",252,399,63,"5,929","3,256",160,450,77,"5,358",NA,-91,-56,-3,250,98%,2%,37%,5%,20%,6%,7%,3%,16%,1%,4%,0%,2%,1%,59%,5%,5%,1%,100%,NA,NA,NA,NA,NA,59%,3%,3%,6%,100%,NA,NA,NA,NA,NA,58%,2%,6%,1%,100%,NA,NA,NA,NA,NA,55%,4%,6%,1%,100%,NA,NA,NA,NA,NA,57%,4%,7%,1%,100%,NA,NA,NA,NA,NA,-2%,-1%,2%,0%,0%
815,121398,Non-London,Primary,203,17,Low,"5,899",196,"6,094","2,583",226,"1,123",467,324,203,"1,037",113,223,25,31,150,"6,506","3,137",105,188,88,"4,570","3,005",183,317,70,"4,729","2,983",32,182,106,"4,350","3,020",170,374,69,"4,798",2952,59,222,82,4866,"3,098",168,4841,840,82,"3,809",220,310,124,"6,578","3,225",168,424,75,"5,148","3,706",226,324,113,"6,506","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,3%,40%,4%,17%,8%,5%,3%,17%,2%,4%,0%,1%,3%,69%,2%,4%,2%,100%,NA,NA,NA,NA,NA,69%,1%,4%,3%,100%,NA,NA,NA,NA,NA,61%,1%,5%,2%,100%,NA,NA,NA,NA,NA,58%,3%,5%,2%,100%,NA,NA,NA,NA,NA,57%,3%,5%,2%,100%,NA,NA,NA,NA,NA,-12%,1%,1%,0%,0%
815,121401,Non-London,Primary,54,9,Low,"5,967",756,"6,722","3,054",63,474,663,652,270,138,155,765,45,40,115,"6,436",SUPP,175,492,103,"6,346","3,005",183,317,70,"4,729","4,917",56,657,128,"7,504","3,020",170,374,69,"4,798",4259,77,707,122,6891,"3,098",168,6398,418,122,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"3,528",63,652,155,"6,436","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,89%,11%,48%,1%,7%,10%,10%,4%,2%,2%,11%,1%,1%,2%,SUPP,3%,8%,2%,100%,NA,NA,NA,NA,NA,66%,1%,2%,8%,100%,NA,NA,NA,NA,NA,62%,1%,10%,2%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,55%,1%,10%,2%,100%,NA,NA,NA,NA,NA,NA,-2%,2%,0%,0%
815,121402,Non-London,Primary,58,12,Low,"5,941",209,"6,150","2,934",240,907,452,457,280,393,166,362,90,17,148,"6,445",SUPP,228,356,128,"5,467","3,005",183,317,70,"4,729","3,905",88,353,143,"6,059","3,020",170,374,69,"4,798",3907,251,414,123,6202,"3,098",168,5970,951,123,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"3,841",240,457,166,"6,445","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,3%,46%,4%,14%,7%,7%,5%,6%,3%,6%,2%,0%,2%,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,65%,1%,3%,7%,100%,NA,NA,NA,NA,NA,63%,4%,7%,2%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,60%,4%,7%,3%,100%,NA,NA,NA,NA,NA,NA,0%,0%,1%,0%
815,121403,Non-London,Primary,133,5,Low,"4,646",259,"4,905","2,150",171,814,354,376,188,279,80,301,50,17,105,"4,883",SUPP,121,210,59,"3,910","3,005",183,317,70,"4,729","3,122",174,290,50,"4,746","3,020",170,374,69,"4,798",3168,184,331,62,4819,"3,098",168,4624,776,62,"2,959",185,358,74,"4,734","3,225",168,424,75,"5,148","2,964",171,376,80,"4,883","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,95%,5%,44%,4%,17%,7%,8%,4%,6%,2%,6%,1%,0%,2%,SUPP,3%,5%,2%,100%,NA,NA,NA,NA,NA,66%,4%,3%,5%,100%,NA,NA,NA,NA,NA,66%,4%,7%,1%,100%,NA,NA,NA,NA,NA,62%,4%,8%,2%,100%,NA,NA,NA,NA,NA,61%,4%,8%,2%,100%,NA,NA,NA,NA,NA,NA,1%,3%,0%,0%
815,121404,Non-London,Primary,69,20,Low,"5,717",222,"5,939","2,381",411,879,366,726,280,111,91,298,72,203,77,"5,893","3,079",163,509,67,"4,955","3,005",183,317,70,"4,729",SUPP,34,290,40,"4,451","3,020",170,374,69,"4,798",3019,157,466,55,4883,"3,098",168,4734,698,55,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"3,260",411,726,91,"5,893","3,256",160,450,77,"5,358",286,2,7,-3,379,96%,4%,40%,7%,15%,6%,12%,5%,2%,2%,5%,1%,3%,1%,62%,3%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,1%,4%,3%,100%,NA,NA,NA,NA,NA,62%,3%,10%,1%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,55%,7%,12%,2%,100%,NA,NA,NA,NA,NA,-7%,4%,2%,1%,0%
815,121406,Non-London,Primary,30,0,Low,"8,818",604,"9,422","3,716",133,822,810,"1,802",402,284,134,735,142,142,153,"9,275",SUPP,49,"2,637",164,"10,999","3,005",183,317,70,"4,729","3,787",324,"2,066",123,"8,399","3,020",170,374,69,"4,798",NA,799,2007,96,7718,"3,098",168,7680,519,96,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA,133,"1,802",134,"9,275","3,256",160,450,77,"5,358",NA,-38,3,NA,261,94%,6%,NA,1%,NA,9%,19%,4%,3%,1%,8%,2%,2%,2%,SUPP,0%,24%,1%,100%,NA,NA,NA,NA,NA,45%,4%,3%,2%,100%,NA,NA,NA,NA,NA,NA,10%,26%,1%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,SUPP,1%,19%,1%,100%,NA,NA,NA,NA,NA,SUPP,1%,-5%,0%,0%
815,121410,Non-London,Primary,49,0,Low,"6,133","1,974","8,107","2,925",115,724,413,881,123,"1,269",120,458,60,56,87,"7,232",SUPP,303,662,99,"6,169","3,005",183,317,70,"4,729",SUPP,254,759,113,"6,151","3,020",170,374,69,"4,798",NA,151,826,104,5697,"3,098",168,5524,664,104,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"3,649",115,881,120,"7,232","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,76%,24%,40%,1%,10%,5%,11%,2%,16%,2%,6%,1%,1%,1%,SUPP,5%,11%,2%,100%,NA,NA,NA,NA,NA,62%,4%,-1%,4%,100%,NA,NA,NA,NA,NA,NA,3%,14%,2%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,50%,2%,12%,2%,100%,NA,NA,NA,NA,NA,NA,-3%,1%,0%,0%
815,121411,Non-London,Primary,83,11,Low,"5,138",121,"5,258","2,442",211,661,332,349,208,70,51,278,98,21,80,"4,802",SUPP,223,400,48,"4,345","3,005",183,317,70,"4,729",SUPP,319,446,66,"5,197","3,020",170,374,69,"4,798",3297,145,503,63,5366,"3,098",168,5134,745,63,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"3,103",211,349,51,"4,802","3,256",160,450,77,"5,358",379,-12,20,-22,620,98%,2%,51%,4%,14%,6%,7%,4%,1%,1%,5%,2%,0%,2%,SUPP,5%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,6%,4%,10%,100%,NA,NA,NA,NA,NA,61%,3%,9%,1%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,65%,4%,7%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,-2%,0%,0%
815,121413,Non-London,Primary,88,14,Low,"4,684",142,"4,826","2,018",409,717,349,425,212,165,71,400,52,35,108,"4,961",SUPP,248,371,64,"4,684","3,005",183,317,70,"4,729","2,824",230,443,59,"4,803","3,020",170,374,69,"4,798",3203,430,493,58,5569,"3,098",168,5250,525,58,"2,894",229,423,78,"4,945","3,225",168,424,75,"5,148","2,735",409,425,71,"4,961","3,256",160,450,77,"5,358",528,12,-19,-13,250,97%,3%,41%,9%,15%,7%,9%,4%,3%,2%,8%,1%,1%,2%,SUPP,5%,8%,1%,100%,NA,NA,NA,NA,NA,59%,5%,4%,9%,100%,NA,NA,NA,NA,NA,58%,8%,9%,1%,100%,NA,NA,NA,NA,NA,59%,5%,9%,2%,100%,NA,NA,NA,NA,NA,55%,8%,9%,1%,100%,NA,NA,NA,NA,NA,NA,3%,1%,0%,0%
815,121415,Non-London,Primary,62,3,Low,"5,955",289,"6,244","2,884",302,954,362,619,274,123,63,639,28,30,96,"6,375",SUPP,690,481,38,"5,060","3,005",183,317,70,"4,729","2,782",228,478,57,"4,985","3,020",170,374,69,"4,798",3218,250,448,52,5434,"3,098",168,5607,845,52,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"3,838",302,619,63,"6,375","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,95%,5%,45%,5%,15%,6%,10%,4%,2%,1%,10%,0%,1%,2%,SUPP,14%,10%,1%,100%,NA,NA,NA,NA,NA,56%,5%,6%,12%,100%,NA,NA,NA,NA,NA,59%,5%,8%,1%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,60%,5%,10%,1%,100%,NA,NA,NA,NA,NA,NA,-9%,0%,0%,0%
